Region ID,Region name (English),Subregion ID,Latitude,Longitude,Japanese name,English name,German name,French name,Spanish name,Italian name,Dutch name
,,12,12.7,-15.55,セディウ州,Sédhiou,Sédhiou,Sédhiou,Sédhiou,Sédhiou,Sédhiou
,,13,13.768889,-13.667222,タンバクンダ州,Tambacounda,Tambacounda,Tambacounda,Tambacounda,Tambacounda,Tambacounda
,,14,14.783333,-16.916667,ティエス州,Thiès,Thiès,Thiès,Thiès,Thiès,Thiès
,,15,12.561944,-16.283889,ジガンショール州,Ziguinchor,Ziguinchor,Ziguinchor,Ziguinchor,Ziguinchor,Ziguinchor
204,The Gambia,1,0,0,ガンビア,The Gambia,Gambia,Gambie,Gambia,Gambia,Gambia
,,2,13.453056,-16.5775,バンジュール,Banjul,Banjul,Banjul,Banjul,Banjul,Banjul
,,3,13.534131,-14.766153,中流地方,Central River,Central River,Central River,Central River,Central River,Central River
,,4,13.466667,-15.55,下流地方,Lower River,Lower River,Lower River,Lower River,Lower River,Lower River
,,5,13.5,-16.083333,北岸地方,North Bank,North Bank,North Bank,North Bank,North Bank,North Bank
,,6,13.316667,-14.216667,上流地方,Upper River,Upper River,Upper River,Upper River,Upper River,Upper River
,,7,13.266667,-16.65,西海岸地方,Western,Western,Western,Western,Western,Western
205,Cape Verde,1,0,0,カーボベルデ,Cape Verde,Kap Verdes,Cap-Vert,Cabo Verde,Capo Verde,Kaapverdië
,,2,14.95,-23.52,サンティアゴ島,Santiago,Santiago,Santiago,Santiago,Santiago,Santiago
,,3,16.1,-22.8,ボア・ヴィスタ島,Boa Vista,Boa Vista,Boa Vista,Boa Vista,Boa Vista,Boa Vista
,,4,14.871,-24.696,ブラヴァ島,Brava,Brava,Brava,Brava,Brava,Brava
,,5,14.895,-24.498,フォゴ島,Fogo,Fogo,Fogo,Fogo,Fogo,Fogo
,,6,15.138,-23.211,マイオ島,Maio,Maio,Maio,Maio,Maio,Maio
,,7,16.756,-22.946,サル島,Sal,Sal,Sal,Sal,Ilha do Sal,Sal
,,8,17.019,-25.064,サント・アンタン島,Santo Antão,Santo Antão,Santo Antão,Santo Antão,Santo Antão,Santo Antão
,,9,16.615,-24.299,サン・ニコラウ島,São Nicolau,São Nicolau,São Nicolau,São Nicolau,São Nicolau,São Nicolau
,,10,16.886,-24.988,サン・ヴィセンテ島,São Vicente,São Vicente,São Vicente,São Vicente,São Vicente,São Vicente
206,"Saint Helena, Ascension and Tristan da Cunha",1,0,0,セントヘレナ・アセンションおよびトリスタンダクーニャ,"Saint Helena, Ascension and Tristan da Cunha","St. Helena, Ascension und Tristan da Cunha","Sainte-Hélène, Ascension et Tristan da Cunha","Santa Elena, Ascensión y Tristán de Acuña","Sant'Elena, Ascensione e Tristan da Cunha","Sint-Helena, Ascension en Tristan da Cunha"
,,2,-15.933333,-5.716667,セントヘレナ,Saint Helena,St. Helena,Sainte-Hélène,Santa Elena,Sant'Elena,Sint-Helena
,,3,-7.933333,-14.416667,アセンション島,Ascension Island,Ascension,Île de l'Ascension,Ascensión,Isola Ascensione,Ascension
,,4,-37.066667,-12.316667,トリスタンダクーニャ,Tristan da Cunha,Tristan da Cunha,Tristan da Cunha,Tristán de Acuña,Tristan da Cunha,Tristan da Cunha
207,Moldova,1,0,0,モルドバ,Moldova,Republik Moldau,Moldavie,Moldavia,Moldavia,Moldavië
,,2,47.022887,28.835335,キシナウ,Chisinau,Chisinau,Chisinau,Chisináu,Chisinau,Chisinau
,,3,46.883333,29.216667,アネニイ・ノイ県,Anenii Noi District,Rajon Anenii Noi,Raion d'Anenii Noi,Distrito de Anenii Noi,Distretto di Anenii Noi,Anenii Noi
,,4,47.766667,27.916667,バルツィ,Balti,Balti,Balti,Balti,Balti,Balti
,,5,46.333333,28.966667,バサラベアスカ県,Basarabeasca District,Rajon Basarabeasca,Raion de Basarabeasca,Distrito de Basarabeasca,Distretto di Basarabeasca,Basarabeasca
,,6,46.833333,29.483333,ベンデル,Bender,Bender,Bender,Bender,Tighina,Bender
,,7,48.366667,27.1,ブリチェニー県,Briceni District,Rajon Briceni,Raion de Briceni,Distrito de Briceni,Distretto di Briceni,Briceni
,,8,45.907979,28.167915,カフ県,Cahul District,Rajon Cahul,Raion de Cahul,Distrito de Cahul,Distretto di Cahul,Cahul
,,9,47.25,28.3,カララシ県,Calarasi District,Rajon Calarasi,Raion de Calarasi,Distrito de Calarasi,Distretto di Calarasi,Calarasi
,,10,46.276412,28.186272,カンテミール県,Cantemir District,Rajon Cantemir,Raion de Cantemir,Distrito de Cantemir,Distretto di Cantemir,Cantemir
,,11,46.633333,29.4,カウシェニ県,Causeni District,Rajon Causeni,Raion de Causeni,Distrito de Causeni,Distretto di Causeni,Causeni
,,12,46.526734,28.75092,チミシリア県,Cimislia District,Rajon Cimislia,Raion de Cimislia,Distrito de Cimislia,Distretto di Cimislia,Cimislia
,,13,47.215323,29.140431,クリウレニ県,Criuleni District,Rajon Criuleni,Raion de Criuleni,Distrito de Criuleni,Distretto di Criuleni,Ciruleni
,,14,48.238042,27.563731,ドンドゥセニ県,Donduseni District,Rajon Donduseni,Raion de Donduseni,Distrito de Donduseni,Distretto di Donduseni,Donduseni
,,15,48.032575,27.776098,ドロキア県,Drochia District,Rajon Drochia,Raion de Drochia,Distrito de Drochia,Distretto di Drochia,Drochia
,,16,47.31,29.111389,ドゥベサリ県,Dubasari District,Rajon Dubasari,Raion de Dubasari,Distrito de Dubasari,Distretto di Dubasari,Dubasari
,,17,48.170746,27.285876,エディネツ県,Edinet District,Rajon Edinet,Raion d'Edinet,Distrito de Edinet,Distretto di Edinet,Edinet
,,18,47.572222,27.713889,ファレシュティ県,Falesti District,Rajon Falesti,Raion de Falesti,Distrito de Falesti,Distretto di Falesti,Falesti
,,19,47.893333,28.301389,フロレシュティ県,Floresti District,Rajon Floresti,Raion de Floresti,Distrito de Floresti,Distretto di Floresti,Floresti
,,20,46.323286,28.592738,ガガウズ自治区,Gagauzia,Gagausien,Gagaouzie,Gagauzia,Gagauzia,Gagaoezië
,,21,47.766667,27.5,グロデニ県,Glodeni District,Rajon Glodeni,Raion de Glodeni,Distrito de Glodeni,Distretto di Glodeni,Glodeni
,,22,46.816667,28.583333,フンチェシュティ県,Hîncesti District,Rajon Hîncesti,Raion de Hîncesti,Distrito de Hîncesti,Distretto di Hîncesti,Hîncesti
,,23,46.95,28.783333,ヤロベニ県,Ialoveni District,Rajon Ialoveni,Raion de Ialoveni,Distrito de Ialoveni,Distretto di Ialoveni,Ialoveni
,,24,46.483333,28.25,レオバ県,Leova District,Rajon Leova,Raion de Leova,Distrito de Leova,Distretto di Leova,Leova
,,25,47.073209,28.144483,ニスポレニ県,Nisporeni District,Rajon Nisporeni,Raion de Nisporeni,Distrito de Nisporeni,Distretto di Nisporeni,Nisporeni
,,26,48.411638,27.462644,オクニタ県,Ocnita District,Rajon Ocnita,Raion d'Ocnita,Distrito de Ocnita,Distretto di Ocnita,Ocnita
,,27,47.383333,28.816667,オルゲイ県,Orhei District,Rajon Orhei,Raion d'Orhei,Distrito de Orhei,Distretto di Orhei,Orhei
,,28,47.742277,28.938986,レジナ県,Rezina District,Rajon Rezina,Raion de Rezina,Distrito de Rezina,Distretto di Rezina,Rezina
,,29,47.957222,27.553889,リスカニ県,Rîscani District,Rajon Rîscani,Raion de Rîscani,Distrito de Rîscani,Distretto di Rîscani,Rîscani
,,30,47.633333,28.15,シンジェレイ県,Sîngerei District,Rajon Sîngerei,Raion de Sîngerei,Distrito de Sîngerei,Distretto di Sîngerei,Sîngerei
,,31,47.816667,28.8,ソルダネシュティ県,Soldanesti District,Rajon Soldanesti,Raion de Soldanesti,Distrito de Soldanesti,Distretto di Soldanesti,Soldanesti
,,32,48.154175,28.254561,ソロカ県,Soroca District,Rajon Soroca,Raion de Soroca,Distrito de Soroca,Distretto di Soroca,Soroca
,,33,46.515278,29.663056,シュテファン・ボーダ県,Stefan Voda District,Rajon Stefan Voda,Raion de Stefan Voda,Distrito de Stefan Voda,Distretto di Stefan Voda,Stefan Voda
,,34,47.14628,28.606274,ストラセニ県,Straseni District,Rajon Straseni,Raion de Straseni,Distrito de Straseni,Distretto di Straseni,Straseni
,,35,45.9,28.668889,タラクリア県,Taraclia District,Rajon Taraclia,Raion de Taraclia,Distrito de Taraclia,Distretto di Taraclia,Taraclia
,,36,47.502778,28.366667,テレネシュティ県,Telenesti District,Rajon Telenesti,Raion de Telenesti,Distrito de Telenesti,Distretto di Telenesti,Telenesti
,,37,46.840278,29.643333,沿ドニエストル地域,Transnistria,Transnistrien,Transnistrie,Transnistria,Transnistria,Transnistrië
,,38,47.209177,27.758578,ウンゲニ県,Ungheni District,Rajon Ungheni,Raion d'Ungheni,Distrito de Ungheni,Distretto di Ungheni,Ungheni
208,Ukraine,1,0,0,ウクライナ,Ukraine,Ukraine,Ukraine,Ucrania,Ucraina,Oekraïne
,,2,50.45,30.523333,キエフ州,Kiev Oblast,Oblast Kiew,Oblast de Kiev,Óblast de Kiev,Oblast' di Kiev,Kiev
,,3,44.951944,34.102222,クリミア自治共和国,Autonomous Republic of Crimea,Autonome Republik Krim,République autonome de Crimée,República Autónoma de Crimea,Repubblica di Crimea,Republiek van de Krim
,,4,49.444444,32.059722,チェルカースィ州,Cherkasy Oblast,Oblast Tscherkassy,Oblast de Tcherkassy,Óblast de Cherkasy,Oblast' di Cerkasy,Tsjerkasy
,,5,51.5,31.3,チェルニーヒウ州	,Chernihiv Oblast,Oblast Tschernihiw,Oblast de Tchernihiv,Óblast de Cherníhiv,Oblast' di Cernihiv,Tsjernihiv
,,6,48.3,25.933333,チェルニウツィー州,Chernivtsi Oblast,Oblast Tscherniwzi,Oblast de Tchernivtsi,Óblast de Chernivtsí,Oblast' di Cernivci,Tsjernivtsi
,,7,48.45,34.983333,ドニプロペトロウシク州,Dnipropetrovsk Oblast,Oblast Dnipropetrowsk,Oblast de Dnipropetrovsk,Óblast de Dnipropetrovsk,Oblast' di Dnipropetrovs'k,Dnjepropetrovsk
,,8,48.002778,37.805278,ドネツィク州,Donetsk Oblast,Oblast Donezk,Oblast de Donetsk,Óblast de Donetsk,Oblast' di Donec'k,Donetsk
,,9,48.922778,24.710556,イヴァーノ＝フランキーウシク州,Ivano-Frankivsk Oblast,Oblast Iwano-Frankiwsk,Oblast d'Ivano-Frankivsk,Óblast de Ivano-Frankivsk,Oblast' di Ivano-Frankivs'k,Ivano-Frankivsk
,,10,50.004444,36.231389,ハルキウ州,Kharkiv Oblast,Oblast Charkiw,Oblast de Kharkiv,Óblast de Járkov,Oblast' di Charkiv,Charkov
,,11,46.633333,32.583333,ヘルソン州,Kherson Oblast,Oblast Cherson,Oblast de Kherson,Óblast de Jersón,Oblast' di Cherson,Cherson
,,12,49.416667,27,フメリニツキー州,Khmelnytskyi Oblast,Oblast Chmelnyzkyj,Oblast de Khmelnitski,Óblast de Jmelnitski,Oblast' di Chmel'nyc'kyj,Chmelnitski
,,13,48.5,32.266667,キロヴォフラード州,Kirovohrad Oblast,Oblast Kirowohrad,Oblast de Kirovohrad,Óblast de Kirovogrado,Oblast' di Kirovohrad,Kirovohrad
,,14,48.566667,39.333333,ルハーンシク州,Luhansk Oblast,Oblast Luhansk,Oblast de Louhansk,Óblast de Lugansk,Oblast' di Luhans'k,Loehansk
,,15,49.83,24.014167,リヴィウ州,Lviv Oblast,Oblast Lwiw,Oblast de Lviv,Óblast de Leópolis,Oblast' di Leopoli,Lviv
,,16,46.966667,32,ムィコラーイウ州,Mykolaiv Oblast,Oblast Mykolajiw,Oblast de Mykolaïv,Óblast de Mykolaiv,Oblast' di Mykolaïv,Mykolajiv
,,17,46.485722,30.743444,オデッサ州,Odessa Oblast,Oblast Odessa,Oblast d'Odessa,Óblast de Odesa,Oblast' di Odessa,Odessa
,,18,49.589444,34.551389,ポルタヴァ州,Poltava Oblast,Oblast Poltawa,Oblast de Poltava,Óblast de Poltava,Oblast' di Poltava,Poltava
,,19,50.616667,26.25,リウネ州,Rivne Oblast,Oblast Riwne,Oblast de Rivne,Óblast de Rivne,Oblast' di Rivne,Rivne
,,20,44.6,33.5333,セヴァストポリ,Sevastopol,Sewastopol,Sébastopol,Sebastopol,Sebastopoli,Sebastopol
,,21,50.916667,34.75,スームィ州,Sumy Oblast,Oblast Sumy,Oblast de Soumy,Óblast de Sumy,Oblast' di Sumy,Soemy
,,22,49.566667,25.6,テルノーピリ州,Ternopil Oblast,Oblast Ternopil,Oblast de Ternopil,Óblast de Ternópil,Oblast' di Ternopil',Ternopil
,,23,49.233333,28.483333,ヴィーンヌィツャ州,Vinnytsia Oblast,Oblast Winnyzja,Oblast de Vinnytsia,Óblast de Zakarpatia,Oblast' della Transcarpazia,Transkarpatië
,,24,50.75,25.335833,ヴォルィーニ州,Volyn Oblast,Oblast Wolyn,Oblast de Volhynie,Óblast de Volinia,Oblast' di Volinia,Wolynië
,,25,48.623889,22.295,ザカルパッチャ州,Zakarpattia Oblast,Oblast Transkarpatien,Oblast de Transcarpatie,Óblast de Vínnytsia,Oblast' di Vinnycja,Vinnytsja
,,26,47.833333,35.166667,ザポリージャ州,Zaporizhia Oblast,Oblast Saporischschja,Oblast de Zaporijia,Óblast de Zaporizhia,Oblast' di Zaporizzja,Zaporizja
,,27,50.25,28.666667,ジトーミル州,Zhytomyr Oblast,Oblast Schytomyr,Oblast de Jytomyr,Óblast de Zhytómyr,Oblast' di Zytomyr,Zjytomyr
209,Cameroon,1,0,0,カメルーン,Cameroon,Kamerun,Cameroun,Camerún,Camerun,Kameroen
,,2,3.866667,11.516667,中央州,Central Cameroon,Zentrum,Région du Centre,Región del Centro,Regione del Centro,Centre
,,3,7.316667,13.583333,アダマワ州,Adamawa,Adamaoua,Région de l'Adamaoua,Región Adamawa,Regione di Adamaoua,Adamaoua
,,4,4.583333,13.683333,東部州,East Cameroon,Ost,Région de l'Est,Región del Este,Regione dell'Est,Est
,,5,10.597222,14.315833,極北州,Far North Cameroon,Hoher Norden,Région de l'Extrême-Nord,Región del Extremo Norte,Regione dell'Estremo Nord,Extrême-Nord
,,6,4.05,9.683333,リトラル州,Littoral Cameroon,Littoral,Région du Littoral,Región del Litoral,Regione del Litorale,Littoral
,,7,9.3,13.4,北部州,North Cameroon,Nord,Région du Nord,Región del Norte,Regione del Nord,Nord
,,8,5.933333,10.166667,北西州,Northwest Cameroon,Nordwest,Région du Nord-Ouest,Región del Noroeste,Regione del Nordovest,Nord-Ouest
,,9,2.916667,11.15,南部州,South Cameroon,Süd,Région du Sud,Región del Sur,Regione del Sud,Sud
,,10,4.166667,9.233333,南西州,Southwest Cameroon,Südwest,Région du Sud-Ouest,Región del Sudoeste,Regione del Sudovest,Sud-Ouest
,,11,5.466667,10.416667,西部州,West Cameroon,West,Région de l'Ouest,Región Occidental,Regione dell'Ovest,Ouest
210,Central African Republic,1,0,0,中央アフリカ共和国,Central African Republic,Zentralafrikanische Republik,République centrafricaine,República Centroafricana,Repubblica Centrafricana,Centraal-Afrikaanse Republiek
,,2,4.373333,18.562778,バンギ市,Bangui,Bangui,Bangui,Bangui,Bangui,Bangui
,,3,8.409167,20.653056,バミンギ・バンゴラン州,Bamingui-Bangoran,Bamingui-Bangoran,Bamingui-Bangoran,Prefectura de Bamingui-Bangoran,Prefettura di Bamingui-Bangoran,Bamingui-Bangoran
,,4,4.316667,21.183333,バス・コト州,Basse-Kotto,Basse-Kotto,Basse-Kotto,Prefectura de Basse-Kotto,Prefettura di Basse-Kotto,Basse-Kotto
,,5,5.396312,26.48396,オー・ムボム州,Haut-Mbomou,Haut-Mbomou,Haut-Mbomou,Prefectura de Haut-Mbomou,Prefettura di Haut-Mbomou,Haut-Mbomou
,,6,6.536944,21.991944,オート・コト州,Haute-Kotto,Haute-Kotto,Haute-Kotto,Prefectura de Haute-Kotto,Prefettura di Haute-Kotto,Haute-Kotto
,,7,5.737778,19.086667,ケモ州,Kémo,Kémo,Kémo,Prefectura de Kémo,Prefettura di Kémo,Kémo
,,8,3.870833,17.985,ロバイエ州,Lobaye,Lobaye,Lobaye,Prefectura de Lobaye,Prefettura di Lobaye,Lobaye
,,9,4.261389,15.789444,マンベレ・カデイ州,Mambéré-Kadéï,Mambéré-Kadéï,Mambéré-Kadéï,Prefectura de Mambéré-Kadéï,Prefettura di Mambéré-Kadéï,Mambéré-Kadéï
,,10,4.737425,22.819462,ムボム州,Mbomou,Mbomou,Mbomou,Prefectura de Mbomou,Prefettura di Mbomou,Mbomou
,,11,7,19.183333,ナナ・グリビシ経済州,Nana-Grébizi,Nana-Grébizi,Nana-Grébizi,Prefectura de Nana-Grébizi,Prefettura di Nana-Grébizi,Nana-Grébizi
,,12,5.95,15.6,ナナ・メンベレ州,Nana-Mambéré,Nana-Mambéré,Nana-Mambéré,Prefectura de Nana-Mambéré,Prefettura di Nana-Mambéré,Nana-Mambéré
,,13,4.255833,18.404167,オンベラ・ムポコ州,Ombella-M'Poko,Ombella-M'Poko,Ombella-M'Poko,Prefectura de Ombella-M'Poko,Prefettura di Ombella-M'Poko,Ombella-M'Poko
,,14,5.765278,20.674167,ワカ州,Ouaka,Ouaka,Ouaka,Prefectura de Ouaka,Prefettura di Ouaka,Ouaka
,,15,6.483333,17.45,ウハム州,Ouham,Ouham,Ouham,Prefectura de Ouham,Prefettura di Ouham,Ouham
,,16,6.317222,6.317222,ウハム・ペンデ州,Ouham-Pendé,Ouham-Pendé,Ouham-Pendé,Prefectura de Ouham-Pendé,Prefettura di Ouham-Pendé,Ouham-Pendé
,,17,3.52031,16.040768,サンガ・ムバエレ経済州,Sangha-Mbaéré,Sangha-Mbaéré,Sangha-Mbaéré,Prefectura de Sangha-Mbaéré,Prefettura di Sangha-Mbaéré,Sangha-Mbaéré
,,18,10.294,22.782,バカガ州,Vakaga,Vakaga,Vakaga,Prefectura de Vakaga,Prefettura di Vakaga,Vakaga
211,Democratic Republic of the Congo,1,0,0,コンゴ民主共和国,Democratic Republic of the Congo,Demokratischen Republik Kongo,République démocratique du Congo,República Democrática del Congo,Repubblica Democratica del Congo,Provincies van Congo-Kinshasa
,,2,-4.325,15.322222,キンシャサ市,Kinshasa,Kinshasa,Kinshasa,Provincia de Kinsasa,Provincia di Kinshasa,Kinshasa
,,3,2.8,24.733333,低ウエレ州,Bas-Uele,Bas-Uele,Bas-Uele,Provincia de Bajo Uele,Provincia del Basso Uele,Bas-Uele
,,4,0.047778,18.255833,赤道州,Équateur,Équateur,Équateur,Provincia de Équateur,Provincia dell'Equatore,Evenaarsprovincie
,,5,-11.666667,27.483333,上カタンガ州,Haut-Katanga Province,Haut-Katanga,Haut-Katanga,Provincia de Alto Katanga,Provincia dell'Alto Katanga,Haut-Katanga
,,6,-8.738611,24.990556,上ロマミ州,Haut-Lomami,Haut-Lomami,Haut-Lomami,Provincia de Alto Lomami,Provincia dell'Alto Lomami,Haut-Lomami
,,7,2.766667,27.616667,高ウエレ州,Haut-Uele,Haut-Uele,Haut-Uele,Provincia de Alto Uele,Provincia dell'Alto Uele,Haut-Uele
,,8,1.566667,30.25,イトゥリ州,Ituri Province,Ituri,Ituri,Provincia de Ituri,Provincia dell'Ituri,Ituri
,,9,-5.892222,22.402778,中央カサイ州,Kasaï-Central,Kasaï-Central,Kasaï-Central,Provincia de Kasai Central,Provincia del Kasai Centrale,Lulua
,,10,-6.120796,23.54516,東カサイ州,Kasaï-Oriental,Kasaï-Oriental,Kasaï-Oriental,Provincia de Kasai Oriental,Provincia del Kasai Orientale,Oost-Kasaï
,,11,-6.416667,20.8,カサイ州,Kasaï Province,Kasaï,Kasaï,Provincia de Kasai,Provincia del Kasai,Kasaï
,,12,-5.8175,13.470833,コンゴ中央州,Kongo Central,Kongo Central,Kongo Central,Provincia de Congo Central,Provincia del Congo Centrale,Kongo Central
,,13,-4.805556,17.041667,クワンゴ州,Kwango,Kwango,Kwango,Provincia de Kwango,Provincia di Kwango,Kwango
,,14,-5.038611,18.818056,クウィル州,Kwilu Province,Kwilu,Kwilu,Provincia de Kwilu,Provincia di Kwilu,Kwilu
,,15,-6.138506,24.470973,ロマミ州,Lomami Province,Lomami,Lomami,Provincia de Lomami,Provincia di Lomami,Lomami
,,16,-10.716667,25.466667,ルアラバ州,Lualaba Province,Lualaba,Lualaba,Provincia de Lualaba,Provincia di Lualaba,Lualaba
,,17,-1.928895,18.266144,マイ＝ンドンベ州,Mai-Ndombe Province,Mai-Ndombe,Mai-Ndombe,Provincia de Mai-Ndombe,Provincia di Mai-Ndombe,Mai-Ndombe
,,18,-2.941925,25.892543,マニエマ州,Maniema,Maniema,Maniema,Provincia de Maniema,Provincia di Maniema,Maniema
,,19,2.148611,21.513611,モンガラ州,Mongala,Mongala,Mongala,Provincia de Mongala,Provincia di Mongala,Mongala
,,20,4.284872,20.971441,北ウバンギ州,Nord-Ubangi,Nord-Kivu,Nord-Kivu,Provincia de Kivu del Norte,Provincia del Kivu Nord,Noord-Kivu
,,21,-1.683333,29.233333,北キヴ州,North Kivu,Nord-Ubangi,Nord-Ubangi,Provincia de Ubangi del Norte,Provincia del Nord Ubangi,Noord-Ubangi
,,22,-4.972912,23.436756,サンクル州,Sankuru,Sankuru,Sankuru,Provincia de Sankuru,Provincia di Sankuru,Sankuru
,,23,-2.5,28.866667,南キヴ州,South Kivu,Sud-Kivu,Sud-Kivu,Provincia de Kivu del Sur,Provincia del Kivu Sud,Zuid-Kivu
,,24,3.25,19.766667,南ウバンギ州,Sud-Ubangi,Sud-Ubangi,Sud-Ubangi,Provincia de Ubangi del Sur,Provincia del Sud Ubangi,Zuid-Ubangi
,,25,-5.921103,29.169816,タンガニーカ州,Tanganyika Province,Tanganyika,Tanganyika,Provincia de Tanganica,Provincia di Tanganyika,Tanganyika
,,26,0.516667,25.2,ツォポ州,Tshopo,Tshopo,Tshopo,Provincia de Tshopo,Provincia di Tshopo,Tshopo
,,27,-0.281,20.876,ツアパ州,Tshuapa,Tshuapa,Tshuapa,Provincia de Tshuapa,Provincia di Tshuapa,Tshuapa
212,Republic of the Congo,1,0,0,コンゴ共和国,Republic of the Congo,Republik Kongo,République du Congo,República del Congo,Repubblica del Congo,Congo-Brazzaville
,,2,-4.267778,15.291944,ブラザヴィル,Brazzaville,Brazzaville,Brazzaville,Brazzaville,Brazzaville,Brazzaville
,,3,-4.166236,13.544984,ブエンザ地方,Bouenza,Bouenza,Bouenza,Departamento de Bouenza,Dipartimento di Bouenza,Bouenza
,,4,-0.483333,15.9,キュヴェト地方,Cuvette,Cuvette,Cuvette,Departamento de Cuvette,Dipartimento di Cuvette,Cuvette
,,6,-0.866667,14.816667,西キュヴェト地方,Cuvette-Ouest,Cuvette-Ouest,Cuvette-Ouest,Departamento de Cuvette-Oeste,Dipartimento di Cuvette-Ovest,Cuvette-Ouest
,,7,-4.613333,12.040833,クイル地方,Kouilou,Kouilou,Kouilou,Departamento de Kouilou,Dipartimento di Kouilou,Kouilou
,,8,-3.685833,13.345833,レクム地方,Lékoumou,Lékoumou,Lékoumou,Departamento de Lékoumou,Dipartimento di Lékoumou,Lékoumou
,,9,1.604159,18.01526,リクアラ地方,Likouala,Likouala,Likouala,Departamento de Likouala,Dipartimento di Likouala,Likouala
,,10,-4.199722,12.673889,ニアリ地方,Niari,Niari,Niari,Departamento de Niari,Dipartimento di Niari,Niari
,,11,-2.544722,14.753333,プラトー地方,Plateaux,Plateaux,Plateaux,Departamento de Plateaux,Dipartimento degli Altopiani,Plateaux
,,12,-4.778611,11.863611,ポワントノワール,Pointe-Noire,Pointe-Noire,Pointe-Noire,Pointe-Noire,Pointe-Noire,Pointe-Noire
,,13,-4.361389,14.764444,プール地方,Pool,Pool,Pool,Departamento de Pool,Dipartimento di Pool,Pool
,,14,1.613611,16.051667,サンガ地方,Sangha,Sangha,Sangha,Departamento de Sangha,Dipartimento di Sangha,Sangha
213,Equatorial Guinea,1,0,0,赤道ギニア,Equatorial Guinea,Äquatorialguinea,Guinée équatoriale,Guinea Ecuatorial,Guinea Equatoriale,Equatoriaal-Guinea
,,2,3.752064,8.7737,島嶼地方,Insular Region,Inselregion,Région insulaire,Región Insular,Regione Insulare,Región Insular
,,3,1.85,9.75,大陸部地域,Continental Region,Festlandregion,Région continentale,Región Continental,Regione Continentale,Región Continental
214,Gabon,1,0,0,ガボン,Gabon,Gabun,Gabon,Gabón,Gabon,Gabon
,,2,0.39,9.45,エスチュエール州,Estuaire,Estuaire,Estuaire,Provincia de Estuaire,Estuaire,Provincia de Estuaire
,,3,-1.633333,13.583333,オート・オゴウェ州,Haut-Ogooué,Haut-Ogooué,Haut-Ogooué,Provincia de Haut-Ogooué,Haut-Ogooué,Provincia de Haut-Ogooué
,,4,-0.704,10.23428,モワイエン・オゴウェ州,Moyen-Ogooué,Moyen-Ogooué,Moyen-Ogooué,Provincia de Moyen-Ogooué,Moyen-Ogooué,Provincia de Moyen-Ogooué
,,5,-1.863889,11.0575,ングニエ州,Ngounié,Ngounié,Ngounié,Provincia de Ngounié,Ngounié,Provincia de Ngounié
,,6,-2.927826,10.978947,ニャンガ州,Nyanga,Nyanga,Nyanga,Provincia de Nyanga,Nyanga,Provincia de Nyanga
,,7,0.565207,12.847502,オゴウェ・イヴィンド州,Ogooué-Ivindo,Ogooué-Ivindo,Ogooué-Ivindo,Provincia de Ogooué-Ivindo,Ogooué-Ivindo,Provincia de Ogooué-Ivindo
,,8,-1.137783,12.44627,オゴウェ・ロロ州,Ogooué-Lolo,Ogooué-Lolo,Ogooué-Lolo,Provincia de Ogooué-Lolo,Ogooué-Lolo,Provincia de Ogooué-Lolo
,,9,-0.716667,8.783333,オゴウェ・マリティム州,Ogooué-Maritime,Ogooué-Maritime,Ogooué-Maritime,Provincia de Ogooué-Maritime,Ogooué-Maritime,Provincia de Ogooué-Maritime
,,10,1.6,11.566667,ウォレウ・ンテム州,Woleu-Ntem,Woleu-Ntem,Woleu-Ntem,Provincia de Woleu-Ntem,Woleu-Ntem,Provincia de Woleu-Ntem
215,São Tomé and Príncipe,1,0,0,サントメ・プリンシペ,São Tomé and Príncipe,São Tomé und Príncipe,Sao Tomé-et-Principe,Santo Tomé y Príncipe,São Tomé e Príncipe,Sao Tomé en Principe
,,2,0.336111,6.730556,サントメ島,São Tomé,São Tomé,Sao Tomé,Santo Tomé,São Tomé,Sao Tomé
,,3,1.636667,7.417778,プリンシペ島,Príncipe,Príncipe,Principe,Príncipe,Príncipe,Principe
216,Algeria,1,0,0,アルジェリア,Algeria,Algerien,Algérie,Argelia,Algeria,Algerije
,,2,36.753889,3.058889,アルジェ県,Algiers Province,Algier,Wilaya d'Alger,Provincia de Argel,Provincia di Algeri,Algiers
,,3,27.866667,-0.283333,アドラール県,Adrar Province,Adrar,Wilaya d'Adrar,Provincia de Adrar,Provincia di Adrar,Adrar
,,4,36.2652,1.9703,アインデフラ県,Aïn Defla Province,Ain Defla,Wilaya d'Aïn Defla,Provincia de Aín Defla,Provincia di 'Ayn Defla,Aïn Defla
,,5,35.3,-1.133333,アイン・ティムシェント県,Aïn Témouchent Province,Ain Temouchent,Wilaya d'Aïn Témouchent,Provincia de Aïn Témouchent,Provincia di 'Ayn Temūshent,Aïn Témouchent
,,6,36.9,7.766667,アンナバ県,Annaba Province,Annaba,Wilaya d'Annaba,Provincia de Annaba,Provincia di Annaba,Annaba
,,7,35.55,6.166667,バトナ県,Batna Province,Batna,Wilaya de Batna,Provincia de Batna,Provincia di Batna,Batna
,,8,31.616667,-2.216667,ベシャール県,Béchar Province,Bechar,Wilaya de Béchar,Provincia de Béchar,Provincia di Béchar,Béchar
,,9,36.75,5.066667,ベジャイア県,Bejaia Province,Bejaia,Wilaya de Béjaïa,Provincia de Bugía,Provincia di Béjaïa,Béjaïa
